bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
9,301.0857473,884.2,36.37559305,2,5,101342.6169
9,313.331666,1709.59,49.68348304,2,62,98002.06042
9,196.5060045,1169.62,107.2753258,1,69,98258.80289
9,174.9947623,995.59,158.0732076,2,35,99199.90793
9,330.0133682,1478.12,131.6735535,1,27,103138.7478
9,144.9226983,514.1,63.21170811,1,2,98342.71035
9,403.58273,1250.16,151.4145772,2,78,103414.0057
9,333.6688456,716.66,98.48487205,2,43,105958.3539
9,329.0383924,1642.36,128.520825,2,1,102569.6008
9,269.613055,1333.31,98.5076245,2,48,101336.6495
9,221.354509,178.09,19.17606776,2,91,99175.45429
9,345.9604155,559.94,6.812339361,1,80,103223.1899
9,109.8581892,1237.29,129.4541355,1,73,94748.79188
9,131.5200206,972.61,72.8992952,1,81,94087.35378
9,177.4468902,1016.12,122.5418764,2,67,98482.60146
9,185.4097266,928.64,43.41562619,1,47,96686.77933
9,206.4600273,1354.45,75.80211703,1,93,97019.812
9,297.860765,135.16,100.8672169,2,48,104372.4304
9,147.9333934,1774.05,161.1023119,2,19,93950.49928
9,380.5146077,1964.61,204.4630925,2,49,101980.168
9,100.2931267,1943.8,120.0208874,2,82,90606.60529
9,131.1052619,1625.79,127.4578772,1,45,95677.32129
9,260.091363,194.7,51.63147414,1,1,106192.3042
9,54.34651996,1403.57,204.602093,1,71,93241.27123
9,410.2010294,1030.48,52.59732943,1,14,103210.3848
9,194.2325436,185.23,15.53725298,1,49,101843.6703
9,373.5469138,1131.32,100.3121347,1,64,103192.6843
9,261.932068,921.99,79.74268077,1,27,100062.313
10,457.3392117,571.05,87.63195752,2,45,108377.8822
10,167.8727915,1752.07,228.4167871,2,52,97189.2024
10,128.0756922,759.79,96.87331589,1,50,98927.18155
10,447.4691383,1921.71,210.0314525,2,64,104647.0627
10,320.6573849,129.47,14.26624756,1,26,107428.0097
10,311.9713024,1132.15,83.90627118,1,48,102597.7936
10,148.3789646,1742.26,57.00455654,1,64,91672.14155
10,167.2074438,1211.72,64.74375904,1,97,96030.57466
10,437.9345327,1835.75,176.0808342,2,73,104909.8566
10,524.8870097,1750.12,75.23111381,1,39,105460.9126
10,297.5336641,306.42,39.72229114,1,58,104662.154
10,306.904152,1339.2,100.4862645,2,97,99895.73279
10,312.7224637,1035.26,42.09540737,1,87,100113.0163
10,366.7880662,592.68,29.83998417,2,0,105716.7369
10,200.8308608,535.7,84.65207606,1,84,98300.27956
10,465.283171,714.96,108.6214555,1,96,106221.2735
10,116.3387406,1512.32,39.25772963,2,66,93122.96457
10,251.0796643,732.41,58.44269939,2,11,102130.7463
10,79.42476342,1745.5,202.7892329,2,16,94576.92959
10,341.589879,738.97,53.61255702,2,4,105509.2232
10,266.9715405,1236.75,116.7482635,1,52,100603.7499
10,425.9126812,908.46,6.990856237,1,7,105518.2148
10,292.6712478,972.79,63.54941716,1,24,102848.5514
10,392.612445,510.41,137.3756715,1,73,107851.6071
10,380.8269198,1630.35,107.3280983,2,78,101031.7825
10,479.4620816,1248.24,40.30998284,1,24,106540.1107
10,391.8271552,144.18,20.44978793,1,91,106912.5407
10,138.399731,930.13,123.1431667,2,13,97018.17111
10,145.8562824,1183.83,166.2352245,1,18,96912.5564
10,116.4982764,1571.11,115.5137679,2,41,93029.99142
10,243.6687428,1384.87,135.7620788,1,62,96971.89865
10,287.5764428,1186.75,134.0252439,1,80,100456.1632
10,418.1806411,1407.65,159.1490264,2,15,106392.6404
10,109.7562658,1893.35,143.0413628,2,92,91074.69416
10,268.4339034,1995.21,265.2051465,1,66,98491.96112
10,338.4086122,1630.26,112.3585489,2,48,99641.13982
10,396.8379401,1248.36,147.7460079,1,14,103891.6097
10,421.111773,1631.51,145.7403382,1,96,103851.4994
10,179.943009,970.75,58.0065718,2,54,97353.69431
10,151.2694593,1333.89,90.73275445,1,8,96800.39701
10,429.4441301,468.33,19.80614675,1,67,108412.6102
10,253.5582992,934,33.11572003,1,55,97739.84244
10,276.6634936,191.71,52.12438516,2,66,102211.1395
10,354.9922481,855.36,41.80663422,1,14,102406.2282
10,318.8990577,984.03,57.81165756,1,6,104566.9345
10,462.0542756,789.47,95.48682956,2,16,108362.1178
10,145.113194,606.15,49.15540284,2,10,99106.8341
10,130.4434656,1224.84,39.14041824,2,13,96262.636
10,454.5171373,1254.31,66.08742507,2,44,106952.335
10,120.7239838,662.37,49.78543778,1,33,98027.89698
10,299.1446745,694.39,33.74570813,2,53,101057.0358
10,343.5319743,255.26,60.49752686,1,20,104976.1445
10,220.4968952,1751.24,119.3914986,1,46,95342.16276
10,455.7542973,718.59,16.31674645,1,91,104976.282
10,277.3826083,1350.94,71.05728956,1,25,100101.5551
10,429.8904413,1901.27,191.4471623,1,33,101921.8187
10,325.3439301,1913.67,196.4038863,1,65,100854.2096
10,253.5757951,141.84,43.86935983,1,8,105466.4819
10,422.3680809,692.49,105.3727635,2,31,108023.5237
10,236.1910765,548.99,14.88752853,2,22,103303.54
10,355.8840066,1886.71,241.2485212,2,57,99875.98288
10,381.8173506,1405.43,176.7937853,2,67,103301.4225
10,520.0718253,966.44,88.21923296,2,95,107324.2279
10,272.381915,1073.65,121.6909698,2,88,99797.32656
10,454.8137916,1352.08,227.2881812,1,64,105205.1905
10,254.8455711,101.94,34.31444867,1,56,102660.4482
10,271.9509504,1359.39,61.30465693,1,39,100389.9213
10,100.9627,262.91,91.90884998,2,43,100445.1975
10,301.0641593,627.58,12.93525547,2,72,100716.0049
10,242.2306688,625.1,105.9541118,1,33,103171.9413
10,406.5230851,1702.85,186.070033,1,5,105211.3506
10,491.4836338,1990.22,223.5954777,2,74,104811.4059
10,115.0718078,1060.55,172.4961488,1,67,97314.80382
10,245.3748469,1709.18,80.53048357,2,68,94615.7191
11,100.7390766,166.66,11.51997225,1,6,99483.1
11,526.4360774,128.82,108.8962751,2,2,116379.4669
11,211.0593471,514.29,95.10518723,2,44,100087.2768
11,315.4861913,1052.62,103.5937169,2,6,103195.1634
11,405.9861464,911.87,30.9096435,2,48,105571.7489
11,541.7249568,1593.46,148.7474246,1,95,106756.6499
11,264.8374716,564.07,5.172235073,2,68,100998.9156
11,179.583626,1507.42,164.4917352,1,73,98465.81951
11,250.2991694,1116.43,103.7439803,2,54,100854.621
11,488.1346424,1652.72,110.0691599,1,92,105592.0115
11,498.0704313,498.63,64.62410945,2,22,109113.7572
11,318.182977,1076.76,71.71390561,1,39,100833.002
11,137.171375,607.25,143.6304542,2,21,101504.2666
11,354.8034032,776.11,68.32127778,2,14,106350.9344
11,450.1447939,747.95,146.1699106,1,43,110075.3696
11,270.3091289,1372.98,82.92809496,2,49,98933.09657
11,375.1342535,799.42,102.6152583,1,24,107952.7562
11,370.3161946,1566.61,233.1798988,1,74,101915.1575
11,501.0805256,1851.55,180.1940491,1,53,106267.1881
11,117.8232821,675.41,117.6092814,2,78,97893.72789
11,188.3350736,1616.82,180.8705372,2,92,96114.5837
11,290.3855157,1903.84,172.8649066,1,44,98507.62231
11,486.1151102,586.49,91.03419887,2,78,108426.3246
11,234.2647615,253.75,66.2207609,1,47,101737.6413
11,186.1329134,1310.89,95.79996302,2,91,96942.56536
11,306.3599581,1955.4,142.484836,1,27,97331.37397
11,254.6032181,1103.54,106.9268095,1,49,99647.23173
11,222.9346333,1983.43,81.48203014,1,84,92385.22678
11,500.7299883,1980.2,123.6925666,2,15,104092.9679
11,534.4027458,1823.74,214.2326352,2,88,107938.5364
11,369.562743,1817.34,172.4052223,1,10,101825.7891
11,262.3402099,872.38,24.11347293,1,30,99242.91117
11,77.98037945,1254.99,100.2882316,2,64,93406.03588
11,222.9193691,1231.84,165.7792529,1,49,98223.22886
11,274.4658535,1040.32,1.650460702,1,49,101010.4113
11,213.5264185,166.24,4.390169323,1,5,102970.3603
11,189.9445408,1884.81,158.1497378,2,54,94092.7104
11,279.636796,1477.12,142.2897707,1,66,101468.971
11,268.640595,1712.58,179.3211733,1,10,98776.62623
11,374.8855064,76.35,102.3886251,1,21,109222.3528
12,532.8055644,948.25,113.0315597,2,76,108570.3617
12,229.4660367,1291.82,86.88972663,2,88,98636.69267
12,547.0957153,181.35,79.21899715,2,94,110772.8414
12,565.6051202,1370.87,145.1876548,1,44,109592.031
12,523.4524708,1853.47,245.3854526,1,16,107957.5292
12,283.5230979,1504.68,189.2869441,2,32,103432.4002
12,88.13243367,1316.84,159.0700838,1,97,93756.07012
13,513.474154,597.98,48.76807413,2,53,110481.883
13,235.4843706,360.97,3.118546673,1,79,101971.1353
13,433.5133187,1342.56,187.0738136,2,68,104630.1965
13,421.1318078,516.61,88.52732391,1,4,111096.2033
13,429.9329988,390.82,48.22910908,2,93,108971.5804
14,600.2850323,499.92,84.71488242,1,2,115050.4252
14,242.9120196,1408.2,94.25717567,2,34,99862.76873
14,381.9862382,1600.48,175.7574255,2,64,103316.0624
17,750.9716038,402.62,40.98593312,1,80,118134.7712
4,224.2558034,1402.05,22.84523137,4,97,99341.34732
4,78.26436854,1445.47,84.24540585,8,97,94172.35602
4,40.11526438,474.94,268.5499601,16,97,92953.56873
4,31.92138453,945.26,121.8051685,8,97,93779.22864
3,162.4830168,1578.34,33.09196412,1,97,102153.0961
3,94.65132495,1703.17,166.7252839,13,97,91956.55823
3,107.2958928,1839.63,127.0185346,22,97,99959.16892
2,41.12646096,807.29,135.4340261,10,97,90032.05976
1,52.0448025,1731.53,149.6567603,8,97,91643.12436
5,285.0400645,117.71,92.36811698,1,96,102477.9078
3,191.2043356,906.15,290.161393,24,96,94183.97512
2,139.0883673,11.8,13.32439768,8,96,96299.96947
2,72.02407754,579.37,23.66537324,17,96,95713.75052
6,244.4752196,796.26,182.1799308,2,95,94647.7926
4,80.26764145,1147.05,135.1793761,14,95,95267.51795
4,183.8402724,1370.45,114.6468296,4,95,94749.7085
2,37.34547451,517.55,80.10181801,19,95,93385.77206
1,44.09909137,1571.35,81.80026007,7,95,91369.66292
4,107.8848998,11.8,51.10324001,8,94,101985.2983
4,98.66697917,1222.39,93.81533796,11,94,99208.00583
2,108.9015681,122.76,83.55149249,13,94,97242.65866
2,39.63768305,353.05,20.06535249,5,94,100187.1498
1,61.12124674,671.99,91.37006228,16,94,91245.07147
4,187.5561053,1125.18,97.72865154,2,93,92701.01082
3,141.372378,717.81,166.9061409,22,93,97030.24034
2,234.0032041,1197.83,112.1578497,20,93,93247.69436
1,28.94533949,1519.32,130.3306532,12,93,88045.9347
1,64.57561023,933.66,24.04754373,20,93,93970.7997
9,359.6951203,656.97,218.1606782,2,92,107726.8217
7,435.6893254,1317.48,142.3970153,2,92,99887.95869
6,87.35929053,813.76,108.1224726,2,92,92863.83854
4,88.48444662,1226.2,186.0723818,15,92,90365.37689
4,92.8531902,308.52,133.9396207,17,92,90745.47195
3,108.2069681,659.03,12.31966793,19,92,98415.5063
2,30.17543004,1545.17,204.3486055,13,92,89894.56215
2,51.48202695,1555.85,36.2336937,19,92,91314.85175
2,110.2980857,187.86,95.32151343,2,92,91614.26848
1,60.34960608,1499.86,90.73895918,7,92,90297.02434
1,41.29973562,1888.34,109.2747773,8,92,90858.16188
6,293.9384832,635.53,164.42294,1,91,94783.21389
3,154.3118682,1141,50.31909042,1,91,91954.12263
3,118.0995015,1518.18,77.24900612,14,91,92395.98281
1,35.83384655,682.12,57.45296618,14,91,90400.39937
9,368.8224835,1493.6,177.8697119,1,90,97071.66994
4,86.02690767,247.14,122.0096151,2,90,95849.6931
2,100.5661186,1485.19,119.5663026,2,90,94978.99752
2,69.84582207,1999.84,62.93470866,6,90,88106.54463
1,36.17103573,1988.48,131.8186215,5,90,90700.91966
8,164.3691314,1121.37,139.4938117,2,89,99640.7258
4,171.1862904,1232.55,129.293841,23,89,96392.00032
4,91.53639758,1723.69,214.7259168,17,89,96220.66751
4,95.42803075,652.84,151.7943143,17,89,95118.15869
3,102.7035218,1226.47,159.461675,16,89,93337.48007
3,212.5345549,168.83,85.22405906,17,89,102165.4637
2,111.2173592,472.66,30.04574109,15,89,95460.74283
2,32.33241792,482.7,30.38500641,6,89,94337.76547
2,41.54709952,701.4,48.90779847,6,89,91224.53915
2,40.94495015,972.15,115.8719919,6,89,91944.09062
6,281.4193224,1508.84,229.8919284,1,88,92967.09309
6,101.5804655,524.96,131.4263707,3,88,98353.40063
2,147.2376468,1122.29,187.2384484,18,88,90149.70495
2,32.81214573,1398.22,186.5809771,19,88,90298.12077
2,65.3720233,970.05,98.16651229,17,88,90452.60982
1,20.36673323,1531.92,185.956004,8,88,90673.13827
1,38.68133243,268.34,146.8993352,14,88,90755.31511
6,73.26045584,1416.22,143.1902343,1,87,101298.395
4,174.6334073,446.49,180.1055768,9,87,96761.94021
2,51.67842746,1435.5,88.91015794,10,87,90313.79731
2,72.14033591,1698.46,170.0186303,14,87,90569.0546
2,51.40266149,208.07,10.13750974,4,87,101734.9016
2,84.81536746,646.3,45.63824717,10,87,90149.37007
2,46.9224868,959.51,135.3286321,17,87,89971.72016
2,129.0278097,997.07,126.30499,18,87,92816.86539
1,24.73340311,1279.36,161.3950523,6,87,90889.00132
4,96.65486021,1174.45,99.98840732,9,86,99302.68181
4,80.543317,1217.89,28.6626243,1,86,94650.64652
4,62.51036821,1772.12,279.257208,14,86,97798.08998
4,129.2095463,697.59,209.786283,5,86,95234.03709
3,141.2071251,318.6,34.67304886,7,86,96059.22906
2,55.82406172,1298.58,92.97990381,3,86,90602.08944
2,44.99330485,816.74,100.1407707,20,86,91547.56286
9,381.0036725,1787.38,199.2016626,2,85,103529.9658
9,600.0051537,734.89,119.0345338,2,85,107091.5427
2,39.12262706,1309.67,101.8180813,7,85,92972.65562
6,63.76181849,1768.09,157.0030621,12,84,90430.44175
4,145.8523971,1069.43,85.76867099,21,84,95148.62288
3,163.1845019,1529.44,21.73412396,16,84,91052.3384
1,44.68640868,1568.77,145.2142412,7,84,94194.17546
6,136.4021574,507.08,33.38896733,21,83,101221.6014
4,117.1797697,1632.76,51.73432004,14,83,97331.01551
3,84.61157003,141.98,31.17060825,10,83,92217.82007
2,107.6331797,11.8,33.48445612,7,83,93718.61199
2,38.97156177,306.58,96.24266161,11,83,89665.12655
2,92.27896806,635.29,21.91113213,13,83,95723.03217
1,50.14947842,1467.34,104.0847865,3,83,90539.57167
4,157.695823,161.04,2.827595976,6,82,97695.88717
2,129.586911,1133.7,236.8784573,4,82,90150.66445
2,71.58299163,1476.08,70.50930442,13,82,90835.90091
2,137.8739074,1503.78,147.5705422,20,82,90857.36939
2,26.63795861,1510.5,89.15659136,8,82,89038.33829
1,38.25914395,1301.83,133.6183206,6,82,92130.74755
1,21.66357529,171.14,190.8598518,10,82,96051.37479
4,42.1831787,1722.1,148.3739964,22,81,90030.21164
4,120.996992,1861.59,140.3199448,2,81,98466.03064
2,30.58318629,1326.07,16.11414589,8,81,90392.2338
2,42.17603548,1426.84,101.7713241,11,81,91848.85435
2,49.61399299,1564.41,156.5393171,5,81,94362.11533
1,40.05655211,712.36,89.06907878,13,81,92582.35512
7,124.4609159,1564.31,254.5962922,5,80,93493.94388
4,202.9972769,1753.05,96.88315729,1,80,92287.94333
4,111.4813086,1890.64,54.60976321,2,80,93480.34566
2,59.77293655,1154.99,122.6027737,5,80,92750.01185
2,45.68526892,1609.97,103.6617916,7,80,89148.52716
1,50.89122128,1095.71,143.2895709,19,80,96404.94145
3,87.0050574,1230.18,124.5223395,7,79,91483.39997
3,39.2981085,1329.97,128.8004972,17,79,90211.43924
3,130.77192,648.62,56.53760092,6,79,98501.04879
2,41.57949541,1465.32,124.2878682,7,79,89965.94218
2,35.07321213,1578.36,94.38249064,19,79,90876.5669
2,35.59718064,1767.66,167.3188077,5,79,92865.07738
9,101.1357009,1921.78,176.9519226,1,78,99752.14257
4,35.9419788,1180.21,195.5841919,7,78,91069.72436
4,45.21249716,1563.29,107.1852566,3,78,89421.96318
3,179.2724399,357.65,28.01024052,18,78,92025.60308
3,80.28675558,860.17,148.5974689,20,78,95490.82874
2,75.11696797,1345.44,155.9221205,9,78,91487.64308
2,80.45696977,1887.17,143.1034148,12,78,93161.20877
2,38.56455384,320.29,42.34928678,3,78,96352.93082
2,71.3992993,634.88,88.32614975,8,78,91397.63359
10,108.3471545,605.04,88.63509803,1,77,105362.8099
4,37.91070214,745.61,178.8526285,17,77,91319.97571
3,128.4651366,1692.85,41.94599036,4,77,94710.21399
2,89.52078653,1531.78,73.90525955,13,77,95383.1036
2,43.37961177,1558.72,170.6349727,15,77,92524.15254
2,129.0830521,1568.92,81.32855751,12,77,96383.56644
2,105.1823759,1755.92,115.3118741,5,77,89964.39069
4,251.9533561,349.91,139.9834326,14,76,95259.96281
3,130.401475,1611.9,145.0128472,20,76,95629.94577
3,44.69295479,1924.14,220.7601024,14,76,91469.03085
3,117.8860396,846.45,48.80430805,19,76,94108.78379
2,68.5282285,1118.41,128.961793,3,76,98903.03746
2,37.32199105,1330.57,71.49384719,5,76,99675.21368
2,126.5377633,1648.23,169.4717791,5,76,91785.56151
2,102.4301148,1711.08,137.7089877,21,76,93525.21981
2,60.30563822,1782.95,48.41536085,10,76,89578.96354
2,106.2262205,185.74,41.49911549,10,76,94384.44205
1,42.40793892,714.82,145.6573174,14,76,89944.51527
9,385.2245504,1885.33,86.90327747,1,75,99407.42196
8,114.8632911,1279.68,86.4152139,1,75,95501.36219
8,217.7783438,1904.38,273.2345896,2,75,97251.47385
4,33.54856558,1712.72,195.318079,5,75,94590.24911
3,135.4170349,1052.24,217.3744254,17,75,92116.02988
3,91.11916036,1533.11,228.5376271,23,75,94852.09581
3,80.66991979,1797.16,100.8151117,8,75,90084.6576
2,42.15956268,1515.94,39.05769273,17,75,91856.90739
2,104.4836603,1526.94,99.68112636,15,75,96658.28002
2,45.84301732,1665.79,130.9687011,4,75,94102.55985
2,57.34131772,982.77,159.1410449,8,75,91346.40015
3,102.1466091,1343.45,97.86230958,21,74,91280.85203
3,86.55586843,1651.69,185.7063998,15,74,99187.09077
3,80.16632051,1933.93,237.5227073,8,74,95922.03949
3,151.0514765,61.94,146.9149039,14,74,94253.15681
3,95.67557957,755.54,54.52529057,13,74,92782.93542
2,87.15446439,1523.43,111.0244557,6,74,94641.67626
2,33.10749757,1655.01,119.0094805,12,74,89758.63417
2,107.548586,240.56,33.23598688,10,74,91994.28287
1,39.53691421,1074.82,96.9048906,12,74,89476.21721
1,30.10954845,1312.21,158.824828,14,74,94039.51302
1,28.25599146,430.14,173.8345329,12,74,91130.33547
10,159.8697748,1143.34,105.9524849,2,73,95283.66913
6,299.5751912,1628.07,202.6671148,2,73,95296.11162
5,129.6038807,218.77,45.68351794,2,73,91740.33077
4,95.08971989,291.8,123.5551176,12,73,94245.55532
4,37.59487393,387.61,182.5385599,8,73,89599.53351
2,124.6934231,11.8,38.16980499,18,73,94284.60195
2,36.76898342,1635.32,8.651896073,7,73,92149.57706
2,53.31995123,1743.71,47.32109535,18,73,96042.64789
2,92.10714391,387.24,85.52630723,8,73,94195.25865
2,40.08944437,710.03,165.5917135,15,73,95811.7244
1,48.86250676,1006.3,144.8632617,10,73,89920.59316
1,30.53586378,1625.23,178.4275452,14,73,90206.57344
1,41.5766691,263.08,73.15996765,5,73,90280.1532
8,365.3647592,452.58,231.1872512,2,72,99367.71855
7,501.9900389,1970.72,262.7911165,1,72,104729.6651
6,132.0658788,1176.41,201.2890506,3,72,103408.738
6,111.3877412,1626.45,55.84239205,20,72,90203.11869
4,68.73855602,1441.3,104.8704542,12,72,94153.06067
4,145.1814676,1728.13,208.5262069,2,72,96869.46958
3,243.7550774,1306.53,88.29852159,2,72,98079.02378
3,162.0690957,446.82,205.847664,2,72,95024.10033
2,170.658389,1310.4,133.2770148,6,72,103602.299
2,84.28054539,1310.82,91.65199588,13,72,91573.99661
2,58.35367148,1876.33,112.4424462,15,72,97304.10233
1,40.937419,1004.5,166.1083218,6,72,91706.4017
9,213.5027702,1107.47,229.8634786,2,71,89326.47425
4,89.88994509,1351.61,213.8479182,6,71,100240.9167
3,83.2785515,1693.18,162.5370007,17,71,89337.25757
2,204.6519764,1382.19,51.23426163,9,71,94272.33824
2,106.3452149,196.76,155.9018966,11,71,95492.29092
1,47.86548261,1354.12,29.64444288,10,71,97417.57678
1,23.51647213,1435.32,45.59325373,9,71,93082.08884
1,46.16629921,620.58,103.3963779,17,71,91048.47412
4,81.77696737,1725.34,242.6471033,22,70,95042.99117
3,222.5790961,70.96,154.855879,11,70,98330.32751
3,93.76258266,814.05,200.2562267,6,70,90222.06661
2,46.4838803,1910.89,118.760474,9,70,88461.05014
2,60.57144505,1931.57,282.6844467,12,70,89382.69714
2,86.37505813,1958.23,251.4748914,15,70,96339.65824
2,114.0277711,404.59,83.44412438,9,70,93461.38683
2,97.68751881,473.67,23.61184273,12,70,99436.3068
1,47.43536904,746.85,177.4037267,18,70,93657.44824
7,296.3038877,1068.11,197.5185107,3,69,101680.7099
5,91.48227153,226.59,89.84166608,16,69,97533.43424
4,92.64988582,1785.98,171.2158414,21,69,96692.08342
3,103.0104167,1968.79,136.6393263,19,69,96573.43789
2,44.14795549,1778.43,161.6844039,6,69,92929.15347
2,140.3287923,297.82,127.0029083,21,69,96057.46266
1,38.30658037,1539.07,134.7332588,4,69,95126.61008
10,267.0746944,735.72,107.5657452,2,68,100379.3863
4,146.9758127,1159.16,168.566065,22,68,98646.70406
4,211.879799,1719.03,176.2058609,2,68,91249.62553
4,228.674786,1719.76,249.1189595,1,68,96933.25274
3,173.2722989,1241.69,160.5359689,12,68,95794.78542
3,57.14357194,1631.79,31.83477224,12,68,91948.75787
2,64.43194328,1787.74,152.1876054,12,68,90662.29748
4,229.4679089,1084.05,112.9631662,21,67,96152.34777
2,77.19702093,1204.16,68.18807609,7,67,95798.13177
2,103.4660189,1281.98,74.41271526,15,67,92907.17978
2,132.2461825,1322.24,118.3285245,23,67,98245.32169
2,104.9384959,881.49,15.22172973,16,67,98892.49221
1,31.95266727,1622.38,70.93806792,15,67,89707.11275
1,25.2197771,379,66.91467028,6,67,90801.4506
4,388.0947825,764.45,42.79497582,2,66,102123.2222
4,73.4584987,993.64,170.8239317,12,66,99249.39293
3,215.6408036,1520.72,130.3529663,16,66,94471.42803
3,97.904118,1679.47,121.6344194,13,66,90154.63618
2,22.55072975,1288.49,156.6434375,6,66,89398.59717
2,27.21566245,1394.05,46.61014312,10,66,93381.66662
2,37.68484211,1607.58,76.1760632,8,66,90564.6276
2,34.8355815,1609.89,129.7759972,18,66,90135.46187
1,41.99153224,1512.02,86.9247731,6,66,90413.30222
8,463.7955023,1462.64,152.9296205,3,65,91724.74708
6,332.9553819,552.78,34.84399526,1,65,103166.3143
5,193.9766546,1854.08,119.978511,2,65,91660.50916
4,90.25031916,1144.14,61.09997977,11,65,98143.58086
3,91.48357998,552.22,147.8930871,17,65,90173.23162
3,84.80098046,1645.34,199.4982446,15,64,91945.43343
2,87.71734379,106.08,50.07701519,4,64,93711.66326
2,44.15895228,1799.26,177.4987625,17,64,93078.13828
2,125.6179455,377.69,1.707749913,14,64,105407.1998
1,36.4845829,1665.59,145.1856788,9,64,92008.45697
1,97.65982898,1881.94,170.5541588,13,64,91164.17036
1,49.19763467,475.04,183.0007263,10,64,95908.12594
2,99.9453441,1711.2,122.7573723,13,63,92787.86258
9,137.3962748,1669.26,201.3888414,1,62,101982.3852
6,247.5966564,1886.63,40.70275797,2,62,95193.93272
5,230.7577578,617.24,19.21009624,1,62,102102.8527
4,119.7070601,185.98,253.057671,18,62,100839.6375
3,95.51523065,1546.88,123.8570151,16,62,97209.77295
2,39.86033688,1451.99,81.76265915,17,62,93659.58465
2,41.59091116,461.49,137.1788589,8,62,91275.51125
9,286.0691058,305.82,186.5558712,1,61,101518.4856
7,187.1908605,787.7,132.0595382,2,61,97399.43758
4,215.0982798,233.39,104.9646891,6,61,97685.24195
3,86.0182651,730.56,57.84199253,17,61,94517.23998
2,146.6215149,1374.84,45.42392475,5,61,101432.594
2,62.01418576,1387.68,165.8134852,13,61,95738.39497
2,188.3520546,1602.77,37.07472934,16,61,95421.81317
1,36.27238273,1498.95,118.6104496,10,61,90524.86366
1,37.08807902,1512.39,160.1234468,10,61,88391.59201
8,188.2096394,1957.14,242.9952967,1,60,99980.36243
4,101.4563222,1739.42,48.24878995,3,60,91450.73969
2,35.42338814,1576.2,104.2433881,8,60,93154.08632
2,45.57059538,1914.27,142.4533456,21,60,95163.48379
9,378.3857005,1848.6,170.8832541,1,59,102066.9445
7,160.7798811,1309.18,38.71804705,19,59,95968.34066
4,129.7040766,1377.37,154.7821482,3,59,98778.97503
4,175.9192596,1651.14,137.4019144,2,59,90950.44789
4,77.76047898,1728.88,61.91223473,14,59,89053.2133
4,89.91319243,524.23,41.67462354,1,59,98482.80455
4,170.7743011,88.17,199.7261366,16,59,92726.80845
2,37.7926361,1329.29,25.5712978,22,59,94607.00303
1,100.9605903,1441.69,133.6791121,9,59,94286.4619
1,36.90846624,1475.25,116.7993662,5,59,91552.08833
1,40.35455423,1576.14,163.9103459,13,59,94045.63787
6,460.2138615,1278.6,28.45437316,2,58,109077.078
4,159.9662607,918.11,5.432837261,2,58,104583.0116
2,52.23851912,711.61,134.9372756,9,58,91169.00244
2,111.1155105,722.1,32.74579542,22,58,93932.71145
4,92.8696089,1881.74,161.38264,6,57,91682.5393
2,89.75376935,1285.92,40.73269598,16,57,90454.88716
2,81.79972372,1743.61,143.1659488,15,57,92021.90976
2,41.14238982,1929.84,55.46250927,20,57,91241.21992
1,37.07947454,1782.12,25.47661108,7,57,87803.92814
6,270.2599386,125.25,27.25241614,14,56,97793.79969
4,111.2448153,1222.91,130.4982832,15,56,91148.50485
4,46.87219606,1358.83,33.01190531,4,56,96239.47889
2,107.6026134,1353.4,103.2466361,14,56,97327.2982
2,47.31483312,1514.21,79.57479736,6,56,93034.4986
5,193.648996,127.27,13.42588793,17,55,98893.10741
4,121.389772,1486.31,91.324026,14,55,92369.75103
4,100.4336507,262.89,107.7696247,7,55,101248.0587
2,116.848419,1212.95,85.83556333,7,55,95250.31055
2,91.3798755,1224.58,32.14822668,18,55,90660.85521
2,34.11368097,1701.37,151.1690024,8,55,92262.64059
2,82.97723242,1714.14,41.32631993,14,55,99914.32051
2,46.19908603,192.1,23.30590604,22,55,94749.84723
2,69.85294577,860.75,140.3250955,12,55,91451.56188
2,138.516518,87,142.6684955,15,55,98697.35092
1,53.9465317,1460.72,22.11529223,22,55,96872.79996
6,236.2019709,1469.41,88.55107498,1,54,91335.67247
6,140.728768,1807.91,285.480799,1,54,96040.62404
5,52.0142771,1999.84,232.8260351,9,54,90485.27069
4,122.3819512,118.73,36.78612684,14,54,92984.01954
3,113.3540769,1279.89,37.46826288,10,54,100288.8049
3,119.3661314,1315.37,47.83676195,16,54,97116.25774
2,57.49560761,1487.06,135.323875,13,54,92523.57699
2,37.7348829,1500.36,127.8483864,11,54,90499.48349
2,87.54593366,274.75,110.0554288,13,54,92674.45291
2,41.84846976,662.14,163.3127705,6,54,95499.33321
1,55.29195304,301.7,139.2784073,10,54,95664.15406
4,218.8425703,207.55,67.26881484,7,53,98053.66665
3,98.56410159,1214.41,97.34204374,23,53,95939.87412
3,102.1266384,1471.23,85.65404926,14,53,96553.53053
2,88.45230836,1155.18,21.9684652,17,53,95773.12684
2,112.7936111,1189.39,213.8736071,15,53,91957.73608
2,110.0856351,1639.24,20.6272586,7,53,95375.39854
1,34.2106538,1276.87,118.6246935,12,53,88591.87021
1,42.19478318,1597.68,130.9880615,8,53,89851.37593
1,39.65758069,1777.2,145.6257952,11,53,95565.60295
1,74.96316362,1797.25,107.5768774,4,53,89828.51008
6,179.2460769,1472.03,108.4828538,2,52,106517.0592
5,174.2493961,1682.87,137.326737,9,52,96586.68166
